price,qty,timestamp,bs,ml,bucket
7350.000000,0.015000,1527854420.171900,s,m,201806011200
7350.000000,0.103000,1527854420.176100,s,m,201806011200
7350.000000,0.374948,1527854420.181000,s,m,201806011200
7350.000000,0.000748,1527854420.183800,s,m,201806011200
7350.000000,0.000001,1527854420.188300,s,m,201806011200
7350.000000,0.092080,1527854420.215600,s,m,201806011200
7350.100000,0.016200,1527854425.381300,s,m,201806011200
7350.000000,0.043800,1527854425.385300,s,m,201806011200
7351.300000,0.029900,1527854429.059300,s,l,201806011200
7350.000000,0.200000,1527854432.673400,s,m,201806011200
7350.000000,0.006400,1527854436.986900,s,m,201806011200
7350.000000,0.243600,1527854436.991800,s,m,201806011200
7351.200000,0.009850,1527854437.716000,b,l,201806011200
7351.200000,0.020089,1527854441.110600,b,l,201806011200
7352.200000,0.036157,1527854445.118800,b,l,201806011200
7353.400000,1.320000,1527854445.122100,b,l,201806011200
7354.900000,3.603000,1527854446.867600,s,l,201806011200
7355.200000,0.009513,1527854447.855800,b,l,201806011200
7355.300000,2.809572,1527854447.859600,b,l,201806011200
7355.700000,1.351096,1527854447.864100,b,l,201806011200
7355.700000,4.143522,1527854447.969300,b,l,201806011200
7355.700000,2.570000,1527854450.559500,b,l,201806011200
7355.700000,1.167130,1527854454.487000,b,l,201806011200
7355.700000,0.012298,1527854454.490700,b,l,201806011200
7356.600000,1.320000,1527854457.585200,b,l,201806011200
7365.700000,0.486042,1527854459.123100,b,m,201806011200
7368.000000,0.005293,1527854459.127000,b,m,201806011200
7369.800000,0.143300,1527854459.131100,b,m,201806011200
7369.900000,1.600000,1527854459.134800,b,m,201806011200
7373.600000,0.260000,1527854459.139300,b,m,201806011200
7373.800000,0.242100,1527854459.143900,b,m,201806011200
7374.100000,1.000000,1527854459.147400,b,m,201806011200
7375.000000,0.263265,1527854459.151900,b,m,201806011200
7356.800000,0.062763,1527854460.253200,s,l,201806011201
7356.800000,0.000899,1527854460.258400,s,l,201806011201
7356.800000,0.196338,1527854460.262500,s,l,201806011201
7356.700000,0.040000,1527854460.266100,s,l,201806011201
7361.400000,3.220000,1527854463.868200,b,l,201806011201
7361.400000,3.220000,1527854464.337300,b,l,201806011201
7361.400000,2.791748,1527854467.026900,b,l,201806011201
7372.100000,0.420751,1527854491.550000,b,m,201806011201
7372.100000,0.000504,1527854491.553500,b,m,201806011201
7372.100000,0.000001,1527854491.555700,b,m,201806011201
7372.200000,0.004943,1527854491.558900,b,m,201806011201
7384.400000,0.330695,1527854491.561600,b,m,201806011201
7384.400000,3.029305,1527854491.564000,b,m,201806011201
7384.500000,1.684000,1527854491.567200,b,m,201806011201
7384.500000,0.529801,1527854491.570000,b,m,201806011201
7377.100000,0.019014,1527854492.802600,b,m,201806011201
7384.300000,0.004300,1527854492.808100,b,m,201806011201
7384.600000,0.065106,1527854492.811000,b,m,201806011201
7375.000000,1.320000,1527854514.168700,s,l,201806011201
7381.300000,0.014835,1527854530.001100,b,m,201806011202
7381.400000,0.836319,1527854530.234700,b,m,201806011202
7384.600000,0.043617,1527854530.239000,b,m,201806011202
7384.600000,0.183353,1527854530.244100,b,m,201806011202
7380.000000,0.002900,1527854537.615400,b,l,201806011202
7381.300000,0.050000,1527854538.714900,b,m,201806011202
7381.300000,0.526310,1527854544.106900,b,l,201806011202
7374.500000,0.004137,1527854552.331400,s,m,201806011202
7374.400000,0.002863,1527854552.341900,s,m,201806011202
7375.000000,0.030000,1527854561.550300,s,m,201806011202
7374.600000,0.170000,1527854561.554600,s,m,201806011202
7380.700000,0.007879,1527854571.024200,s,l,201806011202
7380.800000,0.835804,1527854574.567500,b,l,201806011202
7380.800000,0.007260,1527854574.572100,b,l,201806011202
7380.800000,0.449036,1527854577.795100,s,l,201806011202
7380.800000,0.266800,1527854577.800100,s,l,201806011202
7384.400000,0.251600,1527854608.135100,s,l,201806011203
7384.500000,0.007405,1527854611.425100,b,l,201806011203
7384.900000,0.012000,1527854611.443100,b,l,201806011203
7389.500000,0.006546,1527854624.950200,s,l,201806011203
7387.000000,0.080000,1527854629.963900,s,m,201806011203
7385.300000,0.029940,1527854629.968000,s,m,201806011203
7385.200000,0.416370,1527854629.971100,s,m,201806011203
7387.100000,1.000000,1527854632.095100,b,l,201806011203
7389.400000,1.000000,1527854632.104300,b,l,201806011203
7390.000000,2.600000,1527854636.729600,s,l,201806011203
7390.000000,2.710000,1527854639.221300,s,l,201806011203
7390.000000,0.559684,1527854639.428700,s,l,201806011203
7390.000000,0.856393,1527854639.434700,s,l,201806011203
7390.000000,0.828737,1527854639.437400,s,l,201806011203
7390.000000,0.590000,1527854639.440500,s,l,201806011203
7390.000000,1.481834,1527854639.443600,s,l,201806011203
7390.000000,0.183353,1527854639.446700,s,l,201806011203
7390.000000,2.530000,1527854642.400900,s,l,201806011204
7390.000000,1.998282,1527854644.983300,s,l,201806011204
7390.000000,3.272619,1527854644.987800,s,l,201806011204
7390.000000,2.490000,1527854645.377700,s,l,201806011204
7390.000000,0.292805,1527854646.492800,s,l,201806011204
7390.000000,1.000000,1527854646.496400,s,l,201806011204
7390.000000,0.332370,1527854646.498500,s,l,201806011204
7390.000000,2.000000,1527854646.500500,s,l,201806011204
7390.000000,1.693068,1527854646.502600,s,l,201806011204
7390.000000,1.306932,1527854646.729000,s,l,201806011204
7390.000000,3.160530,1527854646.731900,s,l,201806011204
7390.000000,1.839470,1527854649.037200,s,l,201806011204
7390.000000,0.130000,1527854649.047700,s,l,201806011204
7390.000000,0.002024,1527854649.051500,s,l,201806011204
7390.000000,0.003353,1527854649.054100,s,l,201806011204
7390.000000,0.005000,1527854649.056400,s,l,201806011204
7390.000000,0.540153,1527854649.058700,s,l,201806011204
7390.000000,0.459847,1527854650.300100,s,l,201806011204
7390.000000,0.010000,1527854650.310700,s,l,201806011204
7390.000000,0.002200,1527854650.313600,s,l,201806011204
7390.000000,0.020400,1527854650.315700,s,l,201806011204
7390.000000,0.020400,1527854650.317900,s,l,201806011204
7390.000000,0.353009,1527854650.320000,s,l,201806011204
7390.000000,2.510000,1527854652.165800,s,l,201806011204
7390.000000,0.136991,1527854654.257100,s,l,201806011204
7390.000000,3.863009,1527854654.260300,s,l,201806011204
7390.000000,4.258498,1527854662.303700,s,l,201806011204
7390.000000,1.500000,1527854662.309700,s,l,201806011204
7390.000000,0.378494,1527854662.312400,s,l,201806011204
7390.000000,8.863009,1527854662.314700,s,l,201806011204
7390.000000,0.810976,1527854667.906200,s,l,201806011204
7390.100000,0.134630,1527854671.167900,b,l,201806011204
7390.000000,0.094000,1527854672.873900,s,l,201806011204
7385.400000,0.008935,1527854682.207000,s,l,201806011204
7385.000000,0.380595,1527854682.217800,s,l,201806011204
7385.000000,0.008582,1527854682.222000,s,l,201806011204
7384.000000,0.100000,1527854699.388400,b,m,201806011204
7384.300000,0.089293,1527854699.466300,b,m,201806011204
7384.900000,0.210707,1527854699.470600,b,m,201806011204
